id,text,intent_type,urgency,help_type,user_role,expected_match
need_286,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_287,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_288,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_289,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_290,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_291,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_292,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_293,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_294,10个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_295,2岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_296,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_297,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_298,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_299,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_300,新生儿的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_301,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_302,8个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_303,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_304,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_305,3岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_306,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_307,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_308,5岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_309,4个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_310,2个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_311,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_312,6个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_313,3岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_314,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_315,1岁的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_316,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_317,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_318,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_319,3岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_320,1岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_321,8个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_322,6个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_323,2岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_324,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_325,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_326,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_327,2岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_328,1岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_329,2个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_330,新生儿的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_331,2岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_332,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_333,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_334,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_335,5岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_336,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_337,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_338,8个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_339,2个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_340,4个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_341,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_342,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_343,6个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_344,1岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_345,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_346,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_347,6个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_348,3岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_349,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_350,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_351,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_352,3岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_353,1岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_354,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_355,6个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_356,4个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_357,3岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_358,2岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_359,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_360,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_361,10个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_362,8个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_363,3岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_364,8个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_365,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_366,1岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_367,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_368,10个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_369,2岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_370,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_371,8个月的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_372,4个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_373,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_374,4个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_375,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_376,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_377,2个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_378,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_379,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_380,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_381,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_382,6个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_383,10个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_384,10个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_385,4个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_386,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_387,8个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_388,6个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_389,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_390,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_391,3岁的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_392,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_393,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,急救,家长,安全防护
need_394,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_395,1岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_396,新生儿的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_397,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_398,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_399,2岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_400,10个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_401,6个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_402,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_403,6个月的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_404,6个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_405,新生儿的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_406,8个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_407,6个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_408,1岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_409,8个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_410,5岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_411,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_412,新生儿的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_413,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_414,2个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_415,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_416,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_417,8个月的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_418,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_419,新生儿的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_420,8个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_421,2个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_422,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_423,4个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_424,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_425,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_426,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_427,8个月的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_428,8个月的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_429,1岁的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_430,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_431,5岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_432,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_433,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_434,3岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_435,8个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_436,新生儿的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_437,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_438,10个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_439,新生儿的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_440,8个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_441,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_442,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_443,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_444,8个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_445,3岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_446,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_447,2个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_448,10个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_449,6个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_450,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_451,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_452,3岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_453,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_454,4个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_455,新生儿的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_456,2岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_457,10个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_458,10个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_459,2个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_460,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_461,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_462,4个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_463,5岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_464,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_465,6个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_466,2个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_467,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_468,新生儿的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_469,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_470,4个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_471,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,建议,家长,安全防护
need_472,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_473,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_474,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_475,1岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_476,2岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_477,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_478,2个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_479,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_480,8个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_481,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_482,2个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_483,1岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_484,1岁的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_485,2岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_486,8个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_487,3岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_488,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,警告,家长,安全防护
need_489,6个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_490,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_491,8个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_492,4个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_493,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_494,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_495,新生儿的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_496,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_497,1岁的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,急救,家长,安全防护
need_498,10个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_499,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_500,3岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_501,2岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_502,4个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_503,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_504,2个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_505,新生儿的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_506,4个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_507,1岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_508,6个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_509,6个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_510,1岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_511,1岁的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_512,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_513,1岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_514,8个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,建议,家长,安全防护
need_515,3岁的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_516,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_517,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_518,2个月的孩子能不能给孩子吃蜂蜜或整颗坚果,育儿咨询,高,警告,家长,安全防护
need_519,10个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,中,建议,家长,睡眠安抚
need_520,2个月的孩子夜里频繁夜醒怎么调整作息,育儿咨询,低,建议,家长,睡眠安抚
need_521,3岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_522,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_523,8个月的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_524,1岁的孩子打疫苗后红肿发热怎么办,育儿咨询,中,建议,家长,疫苗保健
need_525,新生儿的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_526,3岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_527,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_528,6个月的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_529,3岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_530,3岁的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_531,2岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_532,5岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,低,建议,家长,发育行为
need_533,4个月的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_534,4个月的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_535,2岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_536,8个月的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_537,5岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,中,建议,家长,疾病护理
need_538,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_539,2个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_540,10个月的孩子发烧到38.5度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_541,8个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_542,5岁的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_543,2岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_544,2岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,警告,家长,安全防护
need_545,6个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_546,新生儿的孩子发烧到39.2度需不需要吃退烧药,育儿咨询,高,建议,家长,疾病护理
need_547,6个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,中,建议,家长,疾病护理
need_548,1岁的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_549,1岁的孩子总看手机电视怎么控制屏幕时间,育儿咨询,中,建议,家长,发育行为
need_550,8个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_551,6个月的孩子误吃了少量洗洁精该怎么办,育儿咨询,高,建议,家长,安全防护
need_552,10个月的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_553,1岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
need_554,3岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_555,1岁的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_556,10个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,低,建议,家长,喂养护理
need_557,10个月的孩子添加辅食后出现皮疹是不是过敏,育儿咨询,中,建议,家长,喂养护理
need_558,5岁的孩子摔下床后该观察哪些危险信号,育儿咨询,高,急救,家长,安全防护
need_559,新生儿的孩子发烧到37.8度需不需要吃退烧药,育儿咨询,中,建议,家长,疾病护理
need_560,3岁的孩子拉肚子很稀要怎么预防脱水,育儿咨询,高,建议,家长,疾病护理
need_561,3岁的孩子咳嗽有痰能不能自己吃止咳药,育儿咨询,高,建议,家长,疾病护理
