id,text,intent_type,urgency,help_type,user_role,expected_match
need_e276,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,症状分析,老人,糖尿病
need_e277,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,高,方法建议,老人,认知/记忆
need_e278,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,低,方法建议,老人,心理健康
need_e279,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,护理建议,老人,用药安全
need_e280,起夜多导致睡不好，应该看哪个科,健康咨询,高,康复指导,老人,感官
need_e281,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,安全建议,老人,感官
need_e282,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,就医建议,老人,糖尿病
need_e283,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,康复指导,老人,用药安全
need_e284,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,低,用药安全,老人,认知/记忆
need_e285,起夜多导致睡不好，应该看哪个科,健康咨询,高,用药安全,老人,心血管/高血压
need_e286,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,中,方法建议,老人,骨关节
need_e287,血压老是140/90，头晕要不要调整药,用药咨询,高,用药建议,老人,心血管/高血压
need_e288,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,护理建议,老人,用药安全
need_e289,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,低,方法建议,老人,认知/记忆
need_e290,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,康复建议,老人,感官
need_e291,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,低,安全建议,老人,感官
need_e292,起夜多导致睡不好，应该看哪个科,健康咨询,高,康复指导,老人,用药安全
need_e293,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,中,康复指导,老人,睡眠
need_e294,起夜多导致睡不好，应该看哪个科,健康咨询,高,安全建议,老人,用药安全
need_e295,起夜多导致睡不好，应该看哪个科,健康咨询,低,情感疏导,老人,疼痛
need_e296,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,中,就医判断,老人,感官
need_e297,记性变差老忘事，是不是需要做认知筛查,健康咨询,低,方法建议,老人,认知/记忆
need_e298,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,低,就医判断,老人,其他常见症状
need_e299,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,中,症状分析,老人,感官
need_e300,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,中,就医建议,老人,感官
need_e301,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,康复指导,老人,糖尿病
need_e302,记性变差老忘事，是不是需要做认知筛查,健康咨询,中,康复建议,老人,认知/记忆
need_e303,血压老是150/95，头晕要不要调整药（川渝口吻）,用药咨询,中,就医判断,老人,心血管/高血压
need_e304,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,紧急判断,老人,感官
need_e305,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,中,方法建议,老人,认知/记忆
need_e306,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,高,方法建议,老人,骨关节
need_e307,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,高,方法建议,老人,骨关节
need_e308,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,情感疏导,老人,感官
need_e309,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,低,非药物方法,老人,感官
need_e310,起夜多导致睡不好，应该看哪个科,健康咨询,高,就医判断,老人,认知/记忆
need_e311,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,方法建议,老人,睡眠
need_e312,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,饮食指导,老人,糖尿病
need_e313,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,低,方法建议,老人,疼痛
need_e314,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,低,护理建议,老人,认知/记忆
need_e315,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,饮食指导,老人,糖尿病
need_e316,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,营养建议,老人,糖尿病
need_e317,起夜多导致睡不好，应该看哪个科,健康咨询,高,就医建议,老人,骨关节
need_e318,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,康复指导,老人,感官
need_e319,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,用药安全,老人,睡眠
need_e320,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,高,情感疏导,老人,骨关节
need_e321,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,紧急判断,老人,用药安全
need_e322,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,饮食指导,老人,用药安全
need_e323,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,高,康复指导,老人,睡眠
need_e324,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,中,用药安全,老人,睡眠
need_e325,便秘好几天了，吃啥更安全有效,健康咨询,高,饮食指导,老人,消化
need_e326,血压老是140/90，头晕要不要调整药,用药咨询,中,护理建议,老人,心血管/高血压
need_e327,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,中,康复建议,老人,认知/记忆
need_e328,便秘好几天了，吃啥更安全有效,健康咨询,中,康复建议,老人,消化
need_e329,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,安全建议,老人,糖尿病
need_e330,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,中,康复指导,老人,心血管/高血压
need_e331,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,方法建议,老人,用药安全
need_e332,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,饮食指导,老人,糖尿病
need_e333,起夜多导致睡不好，应该看哪个科,健康咨询,高,症状分析,老人,骨关节
need_e334,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,康复建议,老人,用药安全
need_e335,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,就医建议,老人,用药安全
need_e336,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,护理建议,老人,感官
need_e337,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,安全建议,老人,用药安全
need_e338,便秘好几天了，吃啥更安全有效,健康咨询,低,紧急判断,老人,消化
need_e339,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,饮食指导,老人,骨关节
need_e340,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,康复指导,老人,骨关节
need_e341,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,就医建议,老人,糖尿病
need_e342,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,营养建议,老人,糖尿病
need_e343,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,低,就医判断,老人,心理健康
need_e344,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,低,紧急判断,老人,睡眠
need_e345,记性变差老忘事，是不是需要做认知筛查,健康咨询,中,紧急判断,老人,认知/记忆
need_e346,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,饮食指导,老人,消化
need_e347,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,中,用药安全,老人,感官
need_e348,血压老是140/90，头晕要不要调整药,用药咨询,高,方法建议,老人,心血管/高血压
need_e349,血压老是150/95，头晕要不要调整药（川渝口吻）,用药咨询,中,评估建议,老人,心血管/高血压
need_e350,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,低,饮食指导,老人,睡眠
need_e351,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,用药建议,老人,糖尿病
need_e352,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,高,情感疏导,老人,消化
need_e353,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,护理建议,老人,糖尿病
need_e354,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,低,用药安全,老人,感官
need_e355,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,症状分析,老人,糖尿病
need_e356,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,安全建议,老人,消化
need_e357,起夜多导致睡不好，应该看哪个科,健康咨询,低,紧急判断,老人,睡眠
need_e358,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,高,就医判断,老人,糖尿病
need_e359,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,康复指导,老人,糖尿病
need_e360,血压老是150/95，头晕要不要调整药,用药咨询,中,护理建议,老人,心血管/高血压
need_e361,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,中,就医判断,老人,睡眠
need_e362,便秘好几天了，吃啥更安全有效,健康咨询,中,评估建议,老人,消化
need_e363,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,低,用药建议,老人,认知/记忆
need_e364,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,就医建议,老人,消化
need_e365,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,低,用药安全,老人,其他常见症状
need_e366,便秘好几天了，吃啥更安全有效,健康咨询,中,就医判断,老人,消化
need_e367,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,低,安全建议,老人,认知/记忆
need_e368,起夜多导致睡不好，应该看哪个科,健康咨询,低,用药建议,老人,疼痛
need_e369,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,症状分析,老人,糖尿病
need_e370,血压老是160/100，头晕要不要调整药,用药咨询,中,护理建议,老人,心血管/高血压
need_e371,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,中,用药建议,老人,骨关节
need_e372,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,紧急判断,老人,消化
need_e373,起夜多导致睡不好，应该看哪个科,健康咨询,低,症状分析,老人,心理健康
need_e374,血压老是150/95，头晕要不要调整药,用药咨询,中,饮食指导,老人,心血管/高血压
need_e375,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,非药物方法,老人,消化
need_e376,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,中,用药安全,老人,睡眠
need_e377,起夜多导致睡不好，应该看哪个科,健康咨询,低,护理建议,老人,消化
need_e378,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,评估建议,老人,睡眠
need_e379,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,用药建议,老人,用药安全
need_e380,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,低,就医建议,老人,感官
need_e381,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,饮食指导,老人,用药安全
need_e382,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,评估建议,老人,用药安全
need_e383,记性变差老忘事，是不是需要做认知筛查,健康咨询,高,康复指导,老人,认知/记忆
need_e384,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,低,方法建议,老人,睡眠
need_e385,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,康复建议,老人,用药安全
need_e386,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,症状分析,老人,心血管/高血压
need_e387,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,低,情感疏导,老人,感官
need_e388,血压老是160/100，头晕要不要调整药,用药咨询,中,就医判断,老人,心血管/高血压
need_e389,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,用药安全,老人,用药安全
need_e390,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,低,症状分析,老人,消化
need_e391,起夜多导致睡不好，应该看哪个科,健康咨询,高,症状分析,老人,消化
need_e392,起夜多导致睡不好，应该看哪个科,健康咨询,高,康复指导,老人,其他常见症状
need_e393,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,康复指导,老人,糖尿病
need_e394,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,康复建议,老人,骨关节
need_e395,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,就医建议,老人,用药安全
need_e396,起夜多导致睡不好，应该看哪个科,健康咨询,高,护理建议,老人,糖尿病
need_e397,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,中,康复建议,老人,心血管/高血压
need_e398,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,低,紧急判断,老人,骨关节
need_e399,便秘好几天了，吃啥更安全有效,健康咨询,低,情感疏导,老人,消化
need_e400,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,康复建议,老人,感官
need_e401,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,紧急判断,老人,感官
need_e402,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,中,康复建议,老人,感官
need_e403,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,中,症状分析,老人,感官
need_e404,血压老是150/95，头晕要不要调整药,用药咨询,中,情感疏导,老人,心血管/高血压
need_e405,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,方法建议,老人,疼痛
need_e406,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,非药物方法,老人,用药安全
need_e407,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,方法建议,老人,消化
need_e408,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,情感疏导,老人,糖尿病
need_e409,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,高,用药安全,老人,消化
need_e410,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,就医建议,老人,用药安全
need_e411,便秘好几天了，吃啥更安全有效,健康咨询,低,用药安全,老人,消化
need_e412,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,高,康复建议,老人,消化
need_e413,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,非药物方法,老人,糖尿病
need_e414,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,中,紧急判断,老人,心血管/高血压
need_e415,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,康复指导,老人,用药安全
need_e416,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,中,饮食指导,老人,感官
need_e417,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,低,康复指导,老人,消化
need_e418,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,中,症状分析,老人,心血管/高血压
need_e419,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,护理建议,老人,用药安全
need_e420,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,低,紧急判断,老人,认知/记忆
need_e421,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,就医判断,老人,感官
need_e422,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,紧急判断,老人,糖尿病
need_e423,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,低,营养建议,老人,认知/记忆
need_e424,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,康复指导,老人,用药安全
need_e425,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,高,评估建议,老人,糖尿病
need_e426,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,低,非药物方法,老人,睡眠
need_e427,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,低,方法建议,老人,睡眠
need_e428,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,就医判断,老人,消化
need_e429,记性变差老忘事，是不是需要做认知筛查,健康咨询,中,情感疏导,老人,认知/记忆
need_e430,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,康复建议,老人,用药安全
need_e431,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,中,安全建议,老人,骨关节
need_e432,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,评估建议,老人,用药安全
need_e433,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,低,方法建议,老人,骨关节
need_e434,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,就医判断,老人,糖尿病
need_e435,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,就医判断,老人,用药安全
need_e436,起夜多导致睡不好，应该看哪个科,健康咨询,高,就医建议,老人,心血管/高血压
need_e437,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,低,康复指导,老人,睡眠
need_e438,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,高,用药建议,老人,骨关节
need_e439,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,高,非药物方法,老人,认知/记忆
need_e440,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,低,就医建议,老人,感官
need_e441,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,高,营养建议,老人,认知/记忆
need_e442,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,中,紧急判断,老人,骨关节
need_e443,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,低,用药安全,老人,骨关节
need_e444,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,紧急判断,老人,用药安全
need_e445,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,康复指导,老人,感官
need_e446,便秘好几天了，吃啥更安全有效,健康咨询,中,就医判断,老人,消化
need_e447,记性变差老忘事，是不是需要做认知筛查,健康咨询,中,营养建议,老人,认知/记忆
need_e448,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,症状分析,老人,用药安全
need_e449,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,就医判断,老人,感官
need_e450,晚上失眠，白天没精神，有哪些非药物办法（川渝口吻）,健康咨询,高,康复指导,老人,睡眠
need_e451,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,中,护理建议,老人,骨关节
need_e452,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,就医判断,老人,感官
need_e453,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,用药安全,老人,消化
need_e454,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,中,康复建议,老人,骨关节
need_e455,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,高,康复建议,老人,骨关节
need_e456,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,低,安全建议,老人,感官
need_e457,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,营养建议,老人,睡眠
need_e458,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,低,紧急判断,老人,疼痛
need_e459,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,低,用药安全,老人,骨关节
need_e460,血压老是160/100，头晕要不要调整药,用药咨询,高,安全建议,老人,心血管/高血压
need_e461,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,症状分析,老人,用药安全
need_e462,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,就医建议,老人,感官
need_e463,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,高,就医建议,老人,骨关节
need_e464,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,低,就医判断,老人,心理健康
need_e465,便秘好几天了，吃啥更安全有效,健康咨询,高,评估建议,老人,消化
need_e466,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,症状分析,老人,消化
need_e467,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,方法建议,老人,糖尿病
need_e468,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,就医判断,老人,用药安全
need_e469,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,用药安全,老人,睡眠
need_e470,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,高,情感疏导,老人,认知/记忆
need_e471,便秘好几天了，吃啥更安全有效,健康咨询,低,康复指导,老人,消化
need_e472,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,紧急判断,老人,消化
need_e473,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,中,非药物方法,老人,心血管/高血压
need_e474,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,护理建议,老人,用药安全
need_e475,便秘好几天了，吃啥更安全有效,健康咨询,低,方法建议,老人,消化
need_e476,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,评估建议,老人,消化
need_e477,血压老是140/90，头晕要不要调整药,用药咨询,高,饮食指导,老人,心血管/高血压
need_e478,起夜多导致睡不好，应该看哪个科,健康咨询,低,护理建议,老人,消化
need_e479,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,饮食指导,老人,糖尿病
need_e480,记性变差老忘事，是不是需要做认知筛查,健康咨询,中,用药建议,老人,认知/记忆
need_e481,吃多种药怕相互影响，怎么做用药复核,用药咨询,中,情感疏导,老人,用药安全
need_e482,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,中,康复指导,老人,用药安全
need_e483,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,中,紧急判断,老人,糖尿病
need_e484,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,中,情感疏导,老人,感官
need_e485,记性变差老忘事，是不是需要做认知筛查,健康咨询,低,方法建议,老人,认知/记忆
need_e486,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,情感疏导,老人,用药安全
need_e487,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,高,非药物方法,老人,心血管/高血压
need_e488,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,方法建议,老人,糖尿病
need_e489,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,饮食指导,老人,糖尿病
need_e490,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,情感疏导,老人,消化
need_e491,膝盖痛上下楼困难，有哪些不伤膝的锻炼（川渝口吻）,健康咨询,中,康复指导,老人,骨关节
need_e492,血压老是140/90，头晕要不要调整药（川渝口吻）,用药咨询,中,症状分析,老人,心血管/高血压
need_e493,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,中,饮食指导,老人,睡眠
need_e494,走路腿没劲走一会就要歇，可能是什么原因（川渝口吻）,健康咨询,中,就医判断,老人,疼痛
need_e495,起夜多导致睡不好，应该看哪个科,健康咨询,高,用药安全,老人,心血管/高血压
need_e496,起夜多导致睡不好，应该看哪个科,健康咨询,高,饮食指导,老人,疼痛
need_e497,便秘好几天了，吃啥更安全有效,健康咨询,低,评估建议,老人,消化
need_e498,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,高,康复建议,老人,骨关节
need_e499,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,高,紧急判断,老人,认知/记忆
need_e500,起夜多导致睡不好，应该看哪个科,健康咨询,中,营养建议,老人,用药安全
need_e501,血糖波动大，饮食已经很注意了怎么稳定（川渝口吻）,健康咨询,高,方法建议,老人,糖尿病
need_e502,起夜多导致睡不好，应该看哪个科,健康咨询,低,安全建议,老人,睡眠
need_e503,血压老是140/90，头晕要不要调整药（川渝口吻）,用药咨询,中,安全建议,老人,心血管/高血压
need_e504,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,中,安全建议,老人,感官
need_e505,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,中,用药安全,老人,用药安全
need_e506,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,症状分析,老人,糖尿病
need_e507,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,低,紧急判断,老人,感官
need_e508,血压老是160/100，头晕要不要调整药,用药咨询,高,饮食指导,老人,心血管/高血压
need_e509,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,高,非药物方法,老人,心理健康
need_e510,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,中,护理建议,老人,认知/记忆
need_e511,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,低,方法建议,老人,感官
need_e512,记性变差老忘事，是不是需要做认知筛查,健康咨询,低,安全建议,老人,认知/记忆
need_e513,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,护理建议,老人,用药安全
need_e514,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,中,评估建议,老人,感官
need_e515,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,安全建议,老人,用药安全
need_e516,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,高,非药物方法,老人,睡眠
need_e517,血压老是150/95，头晕要不要调整药,用药咨询,中,方法建议,老人,心血管/高血压
need_e518,吃多种药怕相互影响，怎么做用药复核,用药咨询,高,方法建议,老人,用药安全
need_e519,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,高,康复指导,老人,睡眠
need_e520,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,用药建议,老人,消化
need_e521,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,高,紧急判断,老人,糖尿病
need_e522,吃多种药怕相互影响，怎么做用药复核（川渝口吻）,用药咨询,高,饮食指导,老人,用药安全
need_e523,起夜多导致睡不好，应该看哪个科,健康咨询,高,用药安全,老人,骨关节
need_e524,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,护理建议,老人,感官
need_e525,血压老是140/90，头晕要不要调整药（川渝口吻）,用药咨询,中,饮食指导,老人,心血管/高血压
need_e526,晚上失眠，白天没精神，有哪些非药物办法,健康咨询,低,症状分析,老人,睡眠
need_e527,起夜多导致睡不好，应该看哪个科,健康咨询,低,评估建议,老人,睡眠
need_e528,走路腿没劲走一会就要歇，可能是什么原因,健康咨询,高,康复指导,老人,糖尿病
need_e529,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,症状分析,老人,感官
need_e530,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,中,营养建议,老人,消化
need_e531,起夜多导致睡不好，应该看哪个科（川渝口吻）,健康咨询,中,非药物方法,老人,心血管/高血压
need_e532,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,低,方法建议,老人,骨关节
need_e533,记性变差老忘事，是不是需要做认知筛查,健康咨询,高,就医建议,老人,认知/记忆
need_e534,记性变差老忘事，是不是需要做认知筛查（川渝口吻）,健康咨询,中,症状分析,老人,认知/记忆
need_e535,起夜多导致睡不好，应该看哪个科,健康咨询,低,症状分析,老人,睡眠
need_e536,血压老是160/100，头晕要不要调整药（川渝口吻）,用药咨询,中,用药安全,老人,心血管/高血压
need_e537,便秘好几天了，吃啥更安全有效（川渝口吻）,健康咨询,高,症状分析,老人,消化
need_e538,眼睛看东西雾蒙蒙的，要不要看眼科（川渝口吻）,健康咨询,高,紧急判断,老人,感官
need_e539,起夜多导致睡不好，应该看哪个科,健康咨询,高,就医判断,老人,用药安全
need_e540,血糖波动大，饮食已经很注意了怎么稳定,健康咨询,中,紧急判断,老人,糖尿病
need_e541,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,低,用药安全,老人,感官
need_e542,便秘好几天了，吃啥更安全有效,健康咨询,低,就医建议,老人,消化
need_e543,眼睛看东西雾蒙蒙的，要不要看眼科,健康咨询,高,安全建议,老人,感官
need_e544,血压老是150/95，头晕要不要调整药（川渝口吻）,用药咨询,高,用药建议,老人,心血管/高血压
need_e545,膝盖痛上下楼困难，有哪些不伤膝的锻炼,健康咨询,低,用药安全,老人,骨关节
