id,text,label
cred_e304,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e305,误区：胃痛可以自己长期吃止痛药扛过去（危险，不推荐）,风险经验
cred_e306,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e307,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e308,误区：出现黑便或呕血也不用就医（危险，不推荐）,风险经验
cred_e309,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e310,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e311,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e312,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e313,说法：听说用保健品就能替代降压药（证据不足，仅供参考）,待验证经验
cred_e314,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e315,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e316,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e317,误区：血压高就完全不吃药只靠保健品（危险，不推荐）,风险经验
cred_e318,说法：听说喝点姜汤能驱寒治感冒（证据不足，仅供参考）,待验证经验
cred_e319,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e320,误区：骨折后自己在家硬扳复位（危险，不推荐）,风险经验
cred_e321,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e322,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e323,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e324,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e325,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e326,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e327,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e328,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e329,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e330,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e331,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e332,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e333,说法：听说喝醋能软化血管（证据不足，仅供参考）,待验证经验
cred_e334,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e335,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e336,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e337,误区：骨折后自己在家硬扳复位（危险，不推荐）,风险经验
cred_e338,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e339,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e340,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e341,说法：听说吃维生素C能预防感冒就大量吃（证据不足，仅供参考）,待验证经验
cred_e342,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e343,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e344,说法：听说用保健品就能替代降压药（证据不足，仅供参考）,待验证经验
cred_e345,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e346,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e347,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e348,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e349,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e350,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e351,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e352,说法：听说用艾草煮水泡脚能治关节痛（证据不足，仅供参考）,待验证经验
cred_e353,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e354,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e355,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e356,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e357,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e358,误区：骨折后自己在家硬扳复位（危险，不推荐）,风险经验
cred_e359,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e360,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e361,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e362,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e363,误区：血压高就完全不吃药只靠保健品（危险，不推荐）,风险经验
cred_e364,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e365,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e366,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e367,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e368,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e369,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e370,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e371,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e372,误区：胃痛可以自己长期吃止痛药扛过去（危险，不推荐）,风险经验
cred_e373,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e374,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e375,误区：糖尿病脚发麻是正常现象不用管（危险，不推荐）,风险经验
cred_e376,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e377,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e378,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e379,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e380,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e381,误区：听说吃生鱼胆能治眼病（危险，不推荐）,风险经验
cred_e382,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e383,误区：头晕就自己加大降压药剂量（危险，不推荐）,风险经验
cred_e384,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e385,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e386,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e387,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e388,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e389,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e390,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e391,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e392,说法：听说用艾草煮水泡脚能治关节痛（证据不足，仅供参考）,待验证经验
cred_e393,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e394,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e395,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e396,误区：胃痛可以自己长期吃止痛药扛过去（危险，不推荐）,风险经验
cred_e397,说法：听说用保健品就能替代降压药（证据不足，仅供参考）,待验证经验
cred_e398,误区：听说吃生鱼胆能治眼病（危险，不推荐）,风险经验
cred_e399,说法：听说贴膏药能治所有腰腿痛（证据不足，仅供参考）,待验证经验
cred_e400,误区：出现黑便或呕血也不用就医（危险，不推荐）,风险经验
cred_e401,误区：头晕就自己加大降压药剂量（危险，不推荐）,风险经验
cred_e402,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e403,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e404,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e405,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e406,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e407,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e408,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e409,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e410,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e411,说法：听说喝点姜汤能驱寒治感冒（证据不足，仅供参考）,待验证经验
cred_e412,误区：听说吃生鱼胆能治眼病（危险，不推荐）,风险经验
cred_e413,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e414,说法：听说喝红酒对心脏好所以多喝（证据不足，仅供参考）,待验证经验
cred_e415,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e416,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e417,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e418,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e419,误区：骨折后自己在家硬扳复位（危险，不推荐）,风险经验
cred_e420,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e421,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e422,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e423,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e424,误区：胃痛可以自己长期吃止痛药扛过去（危险，不推荐）,风险经验
cred_e425,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e426,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e427,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e428,说法：听说贴膏药能治所有腰腿痛（证据不足，仅供参考）,待验证经验
cred_e429,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e430,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e431,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e432,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e433,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e434,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e435,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e436,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e437,误区：头晕就自己加大降压药剂量（危险，不推荐）,风险经验
cred_e438,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e439,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e440,误区：出现黑便或呕血也不用就医（危险，不推荐）,风险经验
cred_e441,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e442,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e443,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e444,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e445,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e446,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e447,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e448,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e449,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e450,说法：听说喝点姜汤能驱寒治感冒（证据不足，仅供参考）,待验证经验
cred_e451,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e452,说法：听说吃维生素C能预防感冒就大量吃（证据不足，仅供参考）,待验证经验
cred_e453,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e454,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e455,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e456,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e457,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e458,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e459,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e460,说法：听说吃维生素C能预防感冒就大量吃（证据不足，仅供参考）,待验证经验
cred_e461,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e462,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e463,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e464,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e465,说法：听说吃维生素C能预防感冒就大量吃（证据不足，仅供参考）,待验证经验
cred_e466,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e467,说法：听说贴膏药能治所有腰腿痛（证据不足，仅供参考）,待验证经验
cred_e468,说法：听说用艾草煮水泡脚能治关节痛（证据不足，仅供参考）,待验证经验
cred_e469,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e470,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e471,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e472,说法：听说吃维生素C能预防感冒就大量吃（证据不足，仅供参考）,待验证经验
cred_e473,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e474,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e475,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e476,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e477,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e478,误区：出现黑便或呕血也不用就医（危险，不推荐）,风险经验
cred_e479,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e480,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e481,误区：摔伤后用跌打酒反复揉搓就能好（危险，不推荐）,风险经验
cred_e482,说法：听说喝醋能软化血管（证据不足，仅供参考）,待验证经验
cred_e483,说法：听说喝醋能软化血管（证据不足，仅供参考）,待验证经验
cred_e484,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e485,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e486,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e487,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e488,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e489,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e490,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e491,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e492,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e493,说法：听说喝点姜汤能驱寒治感冒（证据不足，仅供参考）,待验证经验
cred_e494,误区：用偏方停掉抗凝药更安全（危险，不推荐）,风险经验
cred_e495,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e496,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e497,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e498,误区：听说吃生鱼胆能治眼病（危险，不推荐）,风险经验
cred_e499,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e500,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e501,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e502,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e503,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e504,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e505,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e506,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e507,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e508,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e509,误区：糖尿病脚发麻是正常现象不用管（危险，不推荐）,风险经验
cred_e510,说法：老年人说喝骨头汤能补钙（证据不足，仅供参考）,待验证经验
cred_e511,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e512,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e513,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e514,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e515,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e516,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e517,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e518,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e519,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e520,误区：胃痛可以自己长期吃止痛药扛过去（危险，不推荐）,风险经验
cred_e521,说法：老年人说喝骨头汤能补钙（证据不足，仅供参考）,待验证经验
cred_e522,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e523,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e524,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e525,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e526,误区：血压高就完全不吃药只靠保健品（危险，不推荐）,风险经验
cred_e527,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e528,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e529,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e530,说法：听说喝醋能软化血管（证据不足，仅供参考）,待验证经验
cred_e531,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e532,说法：听说喝点姜汤能驱寒治感冒（证据不足，仅供参考）,待验证经验
cred_e533,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e534,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e535,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e536,说法：听说喝点姜汤能驱寒治感冒（证据不足，仅供参考）,待验证经验
cred_e537,误区：用偏方停掉抗凝药更安全（危险，不推荐）,风险经验
cred_e538,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e539,说法：听说喝点姜汤能驱寒治感冒（证据不足，仅供参考）,待验证经验
cred_e540,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e541,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e542,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e543,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e544,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e545,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e546,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e547,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e548,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e549,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e550,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e551,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e552,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e553,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e554,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e555,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e556,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e557,说法：听说用盐水漱口能治喉咙痛就大量喝盐水（证据不足，仅供参考）,待验证经验
cred_e558,误区：摔伤后用跌打酒反复揉搓就能好（危险，不推荐）,风险经验
cred_e559,误区：骨折后自己在家硬扳复位（危险，不推荐）,风险经验
cred_e560,误区：用偏方停掉抗凝药更安全（危险，不推荐）,风险经验
cred_e561,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e562,预防跌倒可通过居家防滑与扶手改造、夜间照明、下肢力量和平衡训练综合干预,科学经验
cred_e563,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e564,误区：老年人突发胸痛可以忍一忍（危险，不推荐）,风险经验
cred_e565,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e566,高血压患者应规律监测血压并遵医嘱长期规范用药，擅自停药会增加卒中风险,科学经验
cred_e567,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e568,便秘可通过增加膳食纤维、饮水和运动改善，长期使用刺激性泻药需医生指导,科学经验
cred_e569,说法：听说用艾草煮水泡脚能治关节痛（证据不足，仅供参考）,待验证经验
cred_e570,误区：胃痛可以自己长期吃止痛药扛过去（危险，不推荐）,风险经验
cred_e571,糖尿病患者需规律监测血糖并按方案治疗，出现低血糖症状应及时处理并评估原因,科学经验
cred_e572,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e573,说法：听说刮痧能治高血压（证据不足，仅供参考）,待验证经验
cred_e574,多病共存老人应进行药物复核并随身携带用药清单，避免重复成分和药物相互作用,科学经验
cred_e575,说法：听说用保健品就能替代降压药（证据不足，仅供参考）,待验证经验
cred_e576,老年人每周累计≥150分钟中等强度有氧运动并配合力量训练，有助于延缓肌少症,科学经验
cred_e577,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e578,老年人建议按需接种流感和肺炎球菌疫苗以降低重症风险，具体禁忌需咨询门诊,科学经验
cred_e579,出现胸痛、胸闷、突发言语不清或肢体无力等症状应立即就医排除急症,科学经验
cred_e580,老年人控盐（每日食盐不超过5克）有助于降低高血压与心脑血管风险,科学经验
cred_e581,说法：听说用盐水漱口能治喉咙痛就大量喝盐水（证据不足，仅供参考）,待验证经验
cred_e582,误区：用偏方停掉抗凝药更安全（危险，不推荐）,风险经验
cred_e583,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
cred_e584,说法：听说喝醋能软化血管（证据不足，仅供参考）,待验证经验
cred_e585,长期失眠应先改善睡眠卫生并评估诱因，镇静催眠药需在医生指导下使用以降低跌倒风险,科学经验
